sku,name,ratingValue,reviewCount,price,url
420827,"Aspen Dinner Knives, Set of 4",4.6,52,12.95,https://www.crateandbarrel.com/aspen-dinner-knives-set-of-4/s420827
578356,Haden Putty Dorset 2-Slice Toaster,4.5,31,59.95,https://www.crateandbarrel.com/haden-putty-dorset-2-slice-toaster/s578356
462669,Keurig ® K-Duo Plus Single-Serve and Carafe Coffee Maker,4.2,1310,229.95,https://www.crateandbarrel.com/keurig-k-duo-plus-single-serve-and-carafe-coffee-maker/s462669
232192,Fern White Ceramic Batter Bowl,4.3,3,24.95,https://www.crateandbarrel.com/fern-white-ceramic-batter-bowl/s232192
228407,KitchenAid ® Contour Silver 3.5-Cup Mini Food Processor,4.6,2133,39.99,https://www.crateandbarrel.com/kitchenaid-contour-silver-3.5-cup-mini-food-processor/s228407
304705,Blue Bed Guardrail,,,139.00,https://www.crateandbarrel.com/blue-bed-guardrail/s304705
246159,Duralex Rectangular Baking Dishes,5,4,40.00,https://www.crateandbarrel.com/duralex-rectangular-baking-dishes/s246159
301827,Frieling Brotform Round Proofing Basket,5,1,29.95,https://www.crateandbarrel.com/frieling-brotform-round-proofing-basket/s301827
1004370,"Linnet 20"" Ivory Pillow",,,49.95-64.95,https://www.crateandbarrel.com/linnet-20-ivory-pillow/f1004370
566166,Boska Candlelight Twinkle Fondue Set,4.5,11,99.95,https://www.crateandbarrel.com/boska-candlelight-twinkle-fondue-set/s566166
118360,Keya Antique Brass Shagreen Nightstand,5,5,749.00,https://www.crateandbarrel.com/antique-brass-shagreen-nightstand/s118360
420852,Aspen Four-Piece Dinner Spoon Set,4.6,85,12.95,https://www.crateandbarrel.com/aspen-four-piece-dinner-spoon-set/s420852
685028,Smeg Slate Grey 2-Slice Toaster,4.8,16,179.95,https://www.crateandbarrel.com/smeg-slate-grey-2-slice-toaster/s685028
680074,Cuisinart ® Coffee Center ® 12-Cup Coffee Maker and Single-Serve Brewer,4.2,4238,199.95,https://www.crateandbarrel.com/cuisinart-coffee-center-12-cup-coffee-maker-and-single-serve-brewer/s680074
578063,Tovolo Grey Batter Dispenser,4.3,21,10.95,https://www.crateandbarrel.com/tovolo-grey-batter-dispenser/s578063
237172,KitchenAid ® Matte Black 3.5-Cup Mini Food Processor,4.6,2127,39.99,https://www.crateandbarrel.com/kitchenaid-matte-black-3.5-cup-mini-food-processor/s237172
312110,Walnut Kids Bed Guardrail,,,139.00,https://www.crateandbarrel.com/walnut-kids-bed-guardrail/s312110
1004090,Ena Blue Baking Dishes,,,19.95-24.95,https://www.crateandbarrel.com/ena-blue-baking-dishes/f1004090
567073,Le Creuset ® White Pie Dish,5,4,50.00,https://www.crateandbarrel.com/le-creuset-white-pie-dish/s567073
1005257,"Black and White 23"" Merrow Stitch Cotton Pillow",,,29.95-47.95,https://www.crateandbarrel.com/black-and-white-23-merrow-stitch-cotton-pillow/f1005257
399441,Instant Pot ® Silicone Egg Bite Tray with Lid,4.2,10,12.99,https://www.crateandbarrel.com/instant-pot-silicone-egg-bite-tray-with-lid/s399441
152686,Harbor Dove Grey 2-Drawer Nightstand,,,499.00,https://www.crateandbarrel.com/harbor-dove-grey-2-drawer-nightstand/s152686
420843,Aspen Four-Piece Salad Fork Set,4.6,48,12.95,https://www.crateandbarrel.com/aspen-four-piece-salad-fork-set/s420843
482985,Haden Heritage English Rose 4-Slice Toaster,,,79.95,https://www.crateandbarrel.com/haden-heritage-english-rose-4-slice-toaster/s482985
108275,Keurig ® Brushed Silver K-Elite Brewer,4.3,1950,169.95,https://www.crateandbarrel.com/keurig-brushed-silver-k-elite-brewer/s108275
279088,"Tovolo 12"" Stainless Steel Dough Whisk",5,5,12.95,https://www.crateandbarrel.com/tovolo-12-stainless-steel-dough-whisk/s279088
216024,Fern Large White Ceramic Baking Dish,3,1,39.95,https://www.crateandbarrel.com/fern-large-white-ceramic-baking-dish/s216024
217943,Kids White Bed Guardrail,,,139.00,https://www.crateandbarrel.com/kids-white-bed-guardrail/s217943
547895,White Ruff Pie Dish Server Set,,,39.95,https://www.crateandbarrel.com/white-ruff-pie-dish-server-set/s547895
1005939,"White 20"" Laundered Linen Pillow",,,39.95-54.95,https://www.crateandbarrel.com/white-20-laundered-linen-pillow/f1005939
542067,All-Clad ® Stainless Steel 3-Qt. Steamer with Lid,4.9,35,69.99,https://www.crateandbarrel.com/all-clad-all-purpose-steamer-with-lid/s542067
471019,Gia Nightstand,4.9,22,499.00,https://www.crateandbarrel.com/gia-nightstand/s471019
315617,Breville ® The Mini Smart Oven ®,4.6,261,159.95,https://www.crateandbarrel.com/breville-the-mini-smart-oven/s315617
354813,"Tuscany Steak Knives, Set of 4",4.8,12,39.95,https://www.crateandbarrel.com/set-of-4-tuscany-steak-knives/s354813
235701,Cuisinart ® Coffee on Demand ™ 12-Cup Programmable Coffeemaker,4.7,886,119.95,https://www.crateandbarrel.com/cuisinart-coffee-on-demand-12-cup-programmable-coffeemaker/s235701
649551,Marin White Covered Casserole 2Qt,5,19,49.95,https://www.crateandbarrel.com/marin-white-covered-casserole-2qt/s649551
606411,"Stainless Steel Measuring Cups, Set of 4",4.6,101,24.95,https://www.crateandbarrel.com/stainless-steel-measuring-cups-set-of-4/s606411
219928,Light Grey Twin Trundle Bed,,,399.00,https://www.crateandbarrel.com/light-grey-twin-trundle-bed/s219928
420881,All-Clad ® Pro-Release Muffin Pan,5,21,29.99,https://www.crateandbarrel.com/all-clad-pro-release-muffin-pan/s420881
1005255,"Black and White 22""x15"" Merrow Stitch Cotton Pillow",,,22.95-34.95,https://www.crateandbarrel.com/black-and-white-22x15-merrow-stitch-cotton-pillow/f1005255
639302,All-Clad ® Stainless Steel 6-Qt. Pasta Pot with Lid,4.5,95,99.95,https://www.crateandbarrel.com/all-clad-6-qt.-pasta-pot/s639302
174223,Colette Driftwood Nightstand,4.8,31,499.00,https://www.crateandbarrel.com/colette-driftwood-nightstand/s174223
659032,ZWILLING ® Enfinigy Silver 2-Slice Toaster,4.8,356,99.95,https://www.crateandbarrel.com/zwilling-enfinigy-silver-2-slice-toaster/s659032
242976,Cuisinart ® PerfecTemp ® 14-Cup Programmable Coffeemaker,4.6,3942,99.95,https://www.crateandbarrel.com/cuisinart-perfectemp-14-cup-programmable-coffeemaker/s242976
567027,Tuscany Teaspoon,4.9,11,9.95,https://www.crateandbarrel.com/tuscany-teaspoon/s567027
464070,All-Clad ® Square Baker with Lid,3.5,2,79.95,https://www.crateandbarrel.com/all-clad-square-baker-with-lid/s464070
378229,Dog Bone Cookie Cutter,5,2,2.99,https://www.crateandbarrel.com/dog-bone-cookie-cutter/s378229
412733,Black Twin Trundle Bed,,,399.00,https://www.crateandbarrel.com/black-twin-trundle-bed/s412733
577451,Trudeau Structure Silicone ™ Muffin Pan,5,12,26.95,https://www.crateandbarrel.com/trudeau-structure-silicone-muffin-pan/s577451
1006967,"Olind 23"" Cream Pillow",,,29.95-47.95,https://www.crateandbarrel.com/olind-23-cream-pillow/f1006967
388156,"Carbon Steel Paella Pan 16""",5,1,29.95,https://www.crateandbarrel.com/carbon-steel-paella-pan-16/s388156
442386,Dawson Clove 3-Drawer Chest,4.6,8,699.00,https://www.crateandbarrel.com/dawson-clove-3-drawer-chest/s442386
167646,KitchenAid ® Toaster Oven Air Fryer,4.7,95,179.99,https://www.crateandbarrel.com/kitchenaid-toaster-oven-air-fryer/s167646
335416,Espressione Espresso + Coffee Maker 10-Cup Combi Machine,5,2,299.95,https://www.crateandbarrel.com/espressione-espresso-coffee-maker-10-cup-combi-machine/s335416
567000,Tuscany Salad Fork,5,26,9.95,https://www.crateandbarrel.com/tuscany-salad-fork/s567000
349675,Le Creuset ® Chambray 3-Qt. Oval Baking Dish,,,130.00,https://www.crateandbarrel.com/le-creuset-chambray-3-qt.-oval-baking-dish/s349675
289537,OXO ® POP Half-Cup Scoop,4.8,48,4.99,https://www.crateandbarrel.com/oxo-pop-half-cup-scoop/s289537
312082,Walnut Trundle Bed,,,399.00,https://www.crateandbarrel.com/walnut-trundle-bed/s312082
420977,All-Clad ® Pro-Release Loaf Pan,5.0,28,27.99,https://www.crateandbarrel.com/all-clad-pro-release-loaf-pan/s420977
54520,"Pelliccia Ivory 23"" Pillow",4.9,216,189.00,https://www.crateandbarrel.com/pelliccia-ivory-23-pillow/f54520
388135,"Carbon Steel Paella Pan 14""",,,24.95,https://www.crateandbarrel.com/carbon-steel-paella-pan-14/s388135
174195,Colette Driftwood 3-Drawer Chest,5,19,899.00,https://www.crateandbarrel.com/colette-driftwood-3-drawer-chest/s174195
482975,Haden Heritage Turquoise 2-Slice Toaster,5,1,54.95,https://www.crateandbarrel.com/haden-heritage-turquoise-2-slice-toaster/s482975
666575,Cuisinart ® Extreme Brew ® 12-Cup Programmable Coffee Maker,4.5,301,119.95,https://www.crateandbarrel.com/cuisinart-extreme-brew-12-cup-programmable-coffee-maker/s666575
567019,Tuscany Dinner Spoon,4.3,3,10.95,https://www.crateandbarrel.com/tuscany-dinner-spoon/s567019
361188,Staub ® White 3-Piece Mixed Baking Dish Set,4.9,29,119.99,https://www.crateandbarrel.com/staub-white-3-piece-mixed-baking-dish-set/s361188
603567,OXO © Grey Cookie Spatula,4.9,120,8.99,https://www.crateandbarrel.com/oxo-grey-cookie-spatula/s603567
219547,Kids White Twin Trundle Bed,4,1,399.00,https://www.crateandbarrel.com/kids-white-twin-trundle-bed/s219547
246040,"Calphalon ® 9"" Springform Pan",3.3,23,24.99,https://www.crateandbarrel.com/calphalon-9-springform-pan/s246040
442700,Gia 3-Drawer Chest,5,2,999.00,https://www.crateandbarrel.com/gia-3-drawer-chest/s442700
89816,All-Clad ® Stainless Steel Toaster,4,1,99.95-149.95,https://www.crateandbarrel.com/all-clad-stainless-steel-toaster/f89816
312121,Zojirushi Fresh Brew Plus 10-Cup Coffee Maker with Thermal Carafe,4.9,25,174.95,https://www.crateandbarrel.com/zojirushi-fresh-brew-plus-10-cup-coffee-maker-with-thermal-carafe/s312121
566969,Tuscany Dinner Knife,4.5,4,11.95,https://www.crateandbarrel.com/tuscany-dinner-knife/s566969
187921,Emile Henry Charcoal Tagine,,,189.95,https://www.crateandbarrel.com/emile-henry-charcoal-tagine/s187921
608969,"Stainless Steel Odd Size Measuring Cups, Set of 4",4.8,54,29.95,https://www.crateandbarrel.com/stainless-steel-odd-size-measuring-cups-set-of-4/s608969
220041,Olive Kids Twin Trundle Bed,1,1,399.00,https://www.crateandbarrel.com/olive-kids-twin-trundle-bed/s220041
420966,All-Clad ® Pro-Release Rectangular Baking Pan,4.8,21,39.99,https://www.crateandbarrel.com/all-clad-pro-release-rectangular-baking-pan/s420966
244342,Cuisinart ® Chef's Convection Toaster Oven with Broiler,4.6,317,299.95,https://www.crateandbarrel.com/cuisinart-chefs-convection-toaster-oven-with-broiler/s244342
224061,Cuisinart® PerfecTemp® 14-Cup Programmable Coffeemaker,4.6,3918,99.95,https://www.crateandbarrel.com/cuisinart-perfectemp-14-cup-programmable-coffeemaker/s224061
566993,Tuscany Dinner Fork,5,10,10.95,https://www.crateandbarrel.com/tuscany-dinner-fork/s566993
216225,"Maeve Dipped Ceramic Baking Dishes, Set of 3",5,1,29.95,https://www.crateandbarrel.com/maeve-dipped-ceramic-baking-dishes-set-of-3/s216225
411748,Chicago Metallic ™ Pastry Brush,4.8,16,4.99,https://www.crateandbarrel.com/chicago-metallic-pastry-brush/s411748
218377,Olive Kids Bed Guardrail,,,139.00,https://www.crateandbarrel.com/olive-kids-bed-guardrail/s218377
515667,Silpat Silicone Muffin Pan,5,3,64.95,https://www.crateandbarrel.com/silpat-silicone-muffin-pan/s515667
342341,ZWILLING ® Enfinigy Matte Black 4-Slice Toaster,4.9,37,149.95,https://www.crateandbarrel.com/zwilling-enfinigy-matte-black-4-slice-toaster/s342341
389191,Cuisinart ® Coffee Center ™ 10-Cup Thermal Coffeemaker and Single-Serve Brewer,4.1,161,229.95,https://www.crateandbarrel.com/cuisinart-coffee-center-10-cup-thermal-coffeemaker-and-single-serve-brewer/s389191
160598,Cirrus Teaspoon,5.0,23,3.95,https://www.crateandbarrel.com/cirrus-teaspoon/s160598
568443,Le Creuset ® Heritage White 3-Qt. Square Baking Dish,,,50.00,https://www.crateandbarrel.com/le-creuset-heritage-white-3-qt.-square-baking-dish/s568443
377951,Butterfly Cookie Cutter,,,2.99,https://www.crateandbarrel.com/butterfly-cookie-cutter/s377951
218493,Natural Oak Kids Bed Guardrail,,,139.00,https://www.crateandbarrel.com/natural-oak-kids-bed-guardrail/s218493
684987,Smeg Champagne 2-Slice Toaster,5,17,199.95,https://www.crateandbarrel.com/smeg-champagne-2-slice-toaster/s684987
548495,Nordic Ware ® Anniversary Bundtlette Pan,5,9,39.95,https://www.crateandbarrel.com/nordic-ware-anniversary-bundtlette-pan/s548495
365936,Haden Silt Green Dorchester Ultra Drip Coffee Maker,4.7,3,119.95,https://www.crateandbarrel.com/haden-silt-green-dorchester-ultra-drip-coffee-maker/s365936
235504,Cirrus Flatware Salad Fork,4.9,14,3.95,https://www.crateandbarrel.com/cirrus-flatware-salad-fork/s235504
181172,Potluck White Covered Baking Dish,4.8,62,36.95,https://www.crateandbarrel.com/potluck-white-covered-baking-dish/s181172
220102,Charcoal Kids Twin Trundle Bed,,,399.00,https://www.crateandbarrel.com/charcoal-kids-twin-trundle-bed/s220102
675037,Haden Heritage Ivory White 4-Slice Toaster,4.6,25,79.95,https://www.crateandbarrel.com/haden-heritage-ivory-white-4-slice-toaster/s675037
420945,"All-Clad ® Pro-Release 8"" Square Baking Pan",4.9,13,29.99,https://www.crateandbarrel.com/all-clad-pro-release-8-square-baking-pan/s420945
235512,Cirrus Flatware Dinner Spoon,5,5,4.95,https://www.crateandbarrel.com/cirrus-flatware-dinner-spoon/s235512
464041,"All-Clad ® 14.5"" Lasagna Baker with Lid",4.7,25,99.95,https://www.crateandbarrel.com/all-clad-14.5-lasagna-baker-with-lid/s464041
1003375,Jenny Lind Maple Trundle Bed,,,499.00-1099.00,https://www.crateandbarrel.com/jenny-lind-maple-trundle-bed/f1003375
315625,Cuisinart ® Toaster Oven Broiler,4.5,283,99.95,https://www.crateandbarrel.com/cuisinart-toaster-oven-broiler/s315625
577353,Trudeau Structure Silicone ™ Cake Pan,,,24.95,https://www.crateandbarrel.com/trudeau-structure-silicone-cake-pan/s577353
235474,Cirrus Dinner Knife,4.5,10,5.95,https://www.crateandbarrel.com/cirrus-dinner-knife/s235474
515477,Round Au Gratin Dish,4.3,87,7.95,https://www.crateandbarrel.com/round-au-gratin-dish/s515477
622401,Mid Century Spindle Baby Crib Conversion Kit,,,299.00,https://www.crateandbarrel.com/mid-century-spindle-baby-crib-conversion-kit/s622401
342375,ZWILLING ® Enfinigy Matte Black 2-Slice Toaster,4.8,66,99.95,https://www.crateandbarrel.com/zwilling-enfinigy-matte-black-2-slice-toaster/s342375
650605,Cuisinart ® 12-Cup Nonstick Muffin Pan,5,9,23.95,https://www.crateandbarrel.com/cuisinart-12-cup-nonstick-muffin-pan/s650605
235482,Cirrus Dinner Fork,4.9,26,4.95,https://www.crateandbarrel.com/cirrus-dinner-fork/s235482
438036,Jenny Lind Peacock Trundle Bed,5,5,174.94,https://www.crateandbarrel.com/jenny-lind-peacock-trundle-bed/s438036
672630,Brie Baking Dish,4.6,130,19.95,https://www.crateandbarrel.com/brie-baking-dish/s672630
453441,BALMUDA The Toaster White,1,1,299.95,https://www.crateandbarrel.com/balmuda-the-toaster-white/s453441
276779,"Lodge ® 10.25"" Baker's Skillet with Silicone Grip",,,29.95,https://www.crateandbarrel.com/lodge-10.25-bakers-skillet-with-silicone-grip/s276779
232653,Midi Appetizer Fork,4.9,107,2.95,https://www.crateandbarrel.com/midi-appetizer-fork/s232653
207143,Parke Charcoal Bed Rail,3.3,3,49.97,https://www.crateandbarrel.com/parke-charcoal-bed-rail/s207143
225403,"Thero 9""x13"" White Ceramic Baking Dish with Lid",3,2,29.95,https://www.crateandbarrel.com/thero-9x13-white-ceramic-baking-dish-with-lid/s225403
276946,"Lodge ® Cast Iron 9""x13"" Casserole with Silicone Grip",,,49.95,https://www.crateandbarrel.com/lodge-cast-iron-9x13-casserole-with-silicone-grip/s276946
261737,Midi Demi Spoon,5.0,64,2.95,https://www.crateandbarrel.com/midi-demi-spoon/s261737
285693,Short Ramekin,4.9,60,2.95,https://www.crateandbarrel.com/short-ramekin/s285693
277139,Lodge ® Cast Iron Loaf Pan with Silicone Grip,,,29.95,https://www.crateandbarrel.com/lodge-cast-iron-loaf-pan-with-silicone-grip/s277139
449055,Midi Flat Head Spreader Knife,4.9,107,2.95,https://www.crateandbarrel.com/midi-flat-head-spreader-knife/s449055
285707,Tall Ramekin,4.9,77,3.50,https://www.crateandbarrel.com/tall-ramekin/s285707
277345,"Lodge ® Cast Iron Pie Pan 9"" with Silicone Grip",,,29.95,https://www.crateandbarrel.com/lodge-cast-iron-pie-pan-9-with-silicone-grip/s277345
548247,Napa Appetizer Fork,5.0,38,2.95,https://www.crateandbarrel.com/napa-appetizer-fork/s548247
361202,"Staub ® Turquoise Rectangular Bakers, Set of 3",5.0,54,99.99,https://www.crateandbarrel.com/staub-turquoise-rectangular-bakers-set-of-3/s361202
167737,Emile Henry Modern Classic Twilight Blue Pie Dish,5,7,47.00,https://www.crateandbarrel.com/emile-henry-modern-classic-twilight-blue-pie-dish/s167737
548255,Napa Demi Spoon,4.9,34,2.95,https://www.crateandbarrel.com/napa-demi-spoon/s548255
286906,Pyrex ®  Rectangular Baking Dish with Lid,4.6,30,15.95,https://www.crateandbarrel.com/pyrex-rectangular-baking-dish-with-lid/s286906
420988,"All-Clad ® Pro-Release 9"" Round Baking Pan",4.9,25,27.99,https://www.crateandbarrel.com/all-clad-pro-release-9-round-baking-pan/s420988
548264,Napa Spreader,4.9,30,2.95,https://www.crateandbarrel.com/napa-spreader/s548264
387317,KitchenAid ® Stainless Steel 4-Qt. Covered Casserole,5.0,22,59.95,https://www.crateandbarrel.com/kitchenaid-stainless-steel-4-qt.-covered-casserole/s387317
577465,Trudeau Structure Silicone ™ Loaf Pan,4.8,4,22.95,https://www.crateandbarrel.com/trudeau-structure-silicone-loaf-pan/s577465
355573,"Grand Hotel II Steak Knives, Set of 4",4.9,46,49.95,https://www.crateandbarrel.com/grand-hotel-ii-steak-knives-set-of-4/s355573
684403,"Shaillee Matte Baking Dishes, Set of 2",5,4,39.95,https://www.crateandbarrel.com/shaillee-matte-baking-dishes-set-of-2/s684403
448026,Deep Glass Pie Dish,4.5,20,12.95,https://www.crateandbarrel.com/deep-glass-pie-dish/s448026
355497,Grand Hotel II Teaspoon,5,1,8.95,https://www.crateandbarrel.com/grand-hotel-ii-teaspoon/s355497
349724,Le Creuset ® White 3-Qt. Oval Baking Dish,,,130.00,https://www.crateandbarrel.com/le-creuset-white-3-qt.-oval-baking-dish/s349724
515758,Silpat Silicone Mini Fluted Cake Pan,,,64.95,https://www.crateandbarrel.com/silpat-silicone-mini-fluted-cake-pan/s515758
355447,Grand Hotel II Salad Fork,5,2,8.95,https://www.crateandbarrel.com/grand-hotel-ii-salad-fork/s355447
535257,Cambridge Baking Dish with Rack,4.9,71,29.95,https://www.crateandbarrel.com/cambridge-baking-dish-with-rack/s535257
515645,Silpat Silicone Mini Muffin Pan,5,2,64.95,https://www.crateandbarrel.com/silpat-silicone-mini-muffin-pan/s515645
355408,Grand Hotel II Dinner Knife,5,1,12.95,https://www.crateandbarrel.com/grand-hotel-ii-dinner-knife/s355408
385882,Le Creuset ® Artichaut Rectangular Baking Dish with Platter Lid,,,110.00,https://www.crateandbarrel.com/le-creuset-artichaut-rectangular-baking-dish-with-platter-lid/s385882
100929,Cuisinart ® Popover Pan,4.8,12,16.95,https://www.crateandbarrel.com/cuisinart-popover-pan/s100929
355396,Grand Hotel II Dinner Fork,,,9.95,https://www.crateandbarrel.com/grand-hotel-ii-dinner-fork/s355396
208114,"OXO ® Good Grips 14-Piece Glass Bake, Serve & Store Set",,,72.99,https://www.crateandbarrel.com/oxo-good-grips-14-piece-glass-bake-serve-and-store-set/s208114
515554,USA Pan Pro Line Non-Stick Rectangular Cake Pan with Lid,4,8,34.99,https://www.crateandbarrel.com/usa-pan-pro-line-non-stick-rectangular-cake-pan-with-lid/s515554
